id,toxic,sever_toxic,obscene,threat,y_insult,indentity_hate
5fd8314b1d7b68d5,0,0,0,0,0,0
5fd8b100586ca735,1,0,1,0,1,0
5fd8bedf730fcb84,1,0,0,0,0,0
5fd935ef1d1ed82b,0,0,0,0,0,0
5fd97fb3f5e0c3c8,1,0,1,0,1,0
5fd9df3b590122f1,0,0,0,0,0,0
5fda27bf97487d51,0,0,0,0,0,0
5fda63de16c5663e,1,0,1,0,0,0
5fdaff95c154c261,0,0,0,0,0,0
5fdc3406aa3293c0,1,1,1,1,1,1
5fdd219b7cbb121c,0,0,0,0,0,0
5fdd7d0625d1e96c,1,0,0,0,0,0
5fde60acff248c1c,1,0,0,0,0,0
5fde91cd00b7c2f2,1,0,1,0,0,0
5fded1723576ffb3,0,0,0,0,0,0
5fded7151993caa5,1,0,1,0,1,0
5fdf68e79745f4e6,1,0,1,0,1,1
5fe05e3785f8a25d,0,0,0,0,0,0
5fe0c678991e71d0,0,0,0,0,0,0
5fe10f3cdfccf97e,1,0,1,0,0,0
5fe2509e32b37388,0,0,0,0,0,0
5fe2ac558191482f,0,0,0,0,0,0
5fe2dd04ecbf204a,0,0,0,0,0,0
5fe3bae30fc569ff,1,0,0,0,0,0
5fe415950beca375,0,0,0,0,0,0
5fe443352a4dbef3,1,0,1,0,1,0
5fe5547b9e1154aa,1,0,1,0,1,0
5fe570eccead7759,0,0,0,0,0,0
5fe5c840a04a48c4,1,1,1,1,1,1
5fe5d99ce2b61b27,0,0,0,0,0,0
5fe60e4fa846bb11,0,0,0,0,0,0
5fe6db67b3093e5b,1,0,1,0,1,1
5fe7c765644e06bd,0,0,0,0,0,0
5fe8bd5e4cddfefd,1,0,0,0,1,0
5fe8bdb8cc98cf9a,0,0,0,0,0,0
5fe93e678ecfe6ba,0,0,0,0,0,0
5fe959cfa70b0a50,1,0,1,0,0,0
5fe96558c4543fe5,1,0,1,0,0,0
5fe9b6d41e3fc23c,0,0,0,0,0,0
5fe9e621219acea8,1,0,1,0,0,0
5fea7162ed551fd4,1,0,0,0,0,0
5feaebb1b9914037,1,0,1,0,1,1
5feb0cd1d2acad8f,1,0,1,0,1,0
5feb68677873917e,1,0,0,0,1,0
5fec1d0564ce06d1,0,0,0,0,0,0
5fec5a0e24505654,1,0,1,0,1,0
5fecbda2b4a5b4b9,0,0,0,0,0,0
5fece17db2001864,0,0,0,0,0,0
5fed52d7f15dd9fc,1,0,0,0,0,0
5fedcb41e4511ac1,1,0,1,0,1,0
5feeaa898e677ac6,0,0,0,0,0,0
5feefa63ee827f15,1,0,0,0,0,0
5fef1b8c3657d9b1,1,0,1,0,1,0
5fef30fc00a33b10,0,0,0,0,0,0
5ff07d68b047b565,0,0,0,0,0,0
5ff0a7aae5ba1504,1,0,1,0,1,0
5ff0ccb8d1640718,1,0,1,0,1,0
5ff11d7639d4d6e4,0,0,1,0,0,0
5ff142b2dc3fd8f3,1,1,1,0,1,1
5ff19908668c4462,1,0,1,0,1,0
5ff1a01e4f07441e,0,0,0,0,0,0
5ff2161de21658c6,1,0,1,0,1,0
5ff2613570028b47,1,0,1,0,1,0
5ff33d5e37517772,0,0,0,0,0,0
5ff35b04a6e80aca,0,0,0,0,0,0
5ff4679d5247c3f9,0,0,0,0,0,0
5ff55f39c6323564,0,0,0,0,0,0
5ff5b7c20a3c91d7,0,0,0,0,0,0
5ff62cc58f20c8ca,0,0,0,0,0,0
5ff650ab76358386,1,0,0,0,0,0
5ff6f78173c621a9,1,0,0,0,0,0
5ff741602f77462b,1,0,1,0,1,0
5ff777d05e69f135,1,0,1,0,1,0
5ff8d8cdda59b324,0,0,0,0,0,0
5ff93c937597fadd,1,0,0,0,0,0
5ff95634180841a2,1,1,1,1,1,1
5ffa6e813758614a,0,0,0,0,0,0
5ffa6f37b3309705,1,0,1,0,1,0
5ffb47c8cebe0191,0,0,0,0,0,0
5ffc154d51c6325a,1,0,0,0,0,0
5ffc4cecc91b9e36,1,0,1,0,1,0
5ffd63a84af39354,1,0,0,0,1,0
5ffde9c93df33509,1,0,1,0,1,0
5ffe591abe75f9ca,1,0,1,0,1,0
5ffe6666b0cd697d,1,1,1,0,1,1
5fff09cd59919423,1,0,0,0,0,0
5fff137e1bb33c30,0,0,0,0,0,0
5fff3ba2ba8de3df,1,0,0,0,0,0
5fff84a241ff111e,1,1,1,1,1,1
5fff9ccc4bf0c3f1,1,0,0,0,0,0
5fffc5f35d7ae921,0,0,0,0,0,0
60013f1a29ad710d,0,0,0,0,0,0
6001bb523dfd52a8,1,0,1,0,1,1
6002517df015cde6,1,0,0,0,0,0
600257efaf9e9116,0,0,0,0,0,0
6002843afd2c650c,1,0,1,0,1,0
600310b2078cee42,0,0,0,0,0,0
60032ee90e8e74ea,0,0,0,0,0,0
60036a5a6045e010,1,0,1,0,1,1
600372408c7136a9,1,0,0,0,1,0
6003ae3feb2fc4f3,1,0,1,0,0,0
600451569653851e,0,0,0,0,0,0
6004db6e2b46c6b7,0,0,0,0,0,0
6004defe4e40829f,0,0,0,0,0,0
6005d3ef055b1ec0,1,0,1,0,1,1
6005f1547a8e62b7,1,0,1,0,1,0
60064103e6d86b83,0,0,0,0,0,0
60064b1967a74aea,0,0,0,0,0,0
60066108a540cee6,1,0,1,0,1,0
60066c60a62dcb8b,1,0,1,0,1,0
60067096f24be702,1,0,0,0,0,0
600707626f55991a,0,0,1,0,0,0
600715ea6610fafe,1,0,1,0,1,1
60071c5a44477573,0,0,0,0,0,0
60075ef27c3eab9a,0,0,0,0,0,0
6007ca355fbed572,0,0,0,0,0,0
60087dd9a3744d45,0,0,0,0,0,0
60088249b2bd3ca4,0,0,0,0,0,0
60092aae3a3de7c0,1,0,1,0,1,0
6009d7bf765e85a4,1,0,1,0,1,0
600a1bd90b514bee,0,0,0,0,0,0
600a50139eacab27,0,0,0,0,0,0
600b312f0abab1ea,1,0,1,0,1,0
600c785f49048a28,0,0,1,0,0,0
600cad336815ce6f,0,0,0,0,0,0
600d1e7e95de6612,1,0,1,0,1,0
600d908f304b3937,0,0,0,0,0,0
600db3e2bfa6527a,0,0,0,0,0,0
600ebc160216f144,1,0,0,0,0,0
600f2f329258a1b4,0,0,0,0,0,0
600f9b48987bd49b,0,0,0,0,0,1
600fd2ca6d0e56be,0,0,0,0,0,0
6010cadd1c55b075,1,0,0,0,0,0
601172f777f1ac35,0,0,0,0,0,0
60118f7e30276e70,0,0,0,0,0,0
6011a9d45520852b,1,1,1,1,1,1
601258868b4bd73a,0,0,0,0,0,0
601262e022811fe7,1,0,1,0,1,1
6012d7fad1465727,0,0,0,0,0,0
601330068230c294,1,0,1,0,1,0
60133f155f2dd36c,1,1,1,1,1,0
60135669f412f623,0,0,0,0,0,0
6013671e407d6514,1,1,1,1,1,1
6013b4b6b26827de,1,0,1,0,1,0
6013dbfae028894f,1,0,0,0,0,0
6014026f19a27e07,1,0,1,0,1,0
601446fbd1ecb6dc,0,0,0,0,0,0
60145240c5b8821d,0,0,0,0,0,0
601647473cfa7306,1,0,1,0,1,0
60165f65d372cafb,1,0,1,0,1,1
601679431571fa25,1,0,1,0,1,0
6016b3e5619ce739,1,0,1,0,1,1
6016e2a4a2f01e86,0,0,0,0,0,0
601837deb326ec7b,0,0,0,0,0,0
601928ab195a373e,0,0,0,0,0,0
60195d9f6a6b4991,0,0,0,0,0,0
6019db17a0adf73d,0,0,0,0,0,0
601b19cb8d9e3644,1,0,0,0,0,0
601b5f1322f8ab73,1,1,1,1,1,1
601bb7efcc75d286,1,0,0,0,1,0
601c8082fed269af,0,0,0,0,0,0
601eaed1e8c2f505,0,0,0,0,0,0
601eb394613a61c8,0,0,0,0,0,0
60203c18d4edf9e8,0,0,0,0,0,0
60205e2c7d177cf9,0,0,0,0,0,0
6020f3059c831640,1,1,1,1,1,1
6022841391e2c54c,0,0,0,0,0,0
6022a72defa0907a,1,1,1,1,1,1
6022be7aafef8c7c,0,0,0,0,0,0
60236515644dbd6b,0,0,1,0,0,0
60238e7ffb0b30d7,1,0,1,0,1,0
6023c59090774bb4,1,1,1,1,1,1
60253298afc1d8bb,1,0,0,0,0,0
60259aea229cc3f6,0,0,0,0,0,0
6025ba54ebc7a8a4,0,0,0,0,0,0
60261ef8550404d1,0,0,0,0,0,0
6026555030b99ea2,0,0,0,0,0,0
602660368c8b0ff6,0,0,0,0,0,0
6026fd79f89ef756,0,0,1,0,0,0
60272165806e737f,0,0,0,0,0,0
6027bb81527e35c9,1,0,0,0,0,0
602841ad9b49f0cf,0,0,0,0,0,0
60296841eda32aaa,0,0,0,0,0,0
60298612f3f1e936,1,0,0,0,0,0
602993b49276ceb2,1,1,1,0,1,1
602b29f01bad90fd,1,0,1,0,0,0
602b5a8799004065,0,0,0,0,0,0
602be9a11709d61b,1,0,1,0,1,1
602caa8895c5a773,1,0,0,0,0,0
602cd741c6feedeb,0,0,0,0,0,0
602d1ae36a060d32,0,0,0,0,0,0
602d82fb32328e75,0,0,0,0,0,0
602db611055e0be1,0,0,0,0,0,0
602dc1b120a581ff,1,0,0,0,1,0
602e831794479dda,1,0,1,0,1,0
602ec5521b1c481b,1,0,1,0,1,0
602eea3026d12eaf,0,0,0,0,0,0
6030144be246bfa5,0,0,0,0,0,0
6030732e377ed2bf,0,0,0,0,0,0
60308d8732f6dee6,0,0,0,0,0,0
6030f30b132bbdf6,1,0,0,0,0,0
60310a4b2c853317,0,0,0,0,0,0
6031b0e1e356e825,1,0,0,0,0,0
6031b5bbf9ef9712,0,0,0,0,0,0
60324ec069e7c88f,0,0,0,0,0,0
6033b5bb551aa148,1,0,1,0,1,1
60343767c982a441,1,0,1,0,1,0
60354251b89b4620,1,0,0,0,0,0
60356133f288ce28,1,0,1,0,1,0
6035774be30f9414,0,0,0,0,0,0
6035f19bdf3ef41a,1,0,1,0,1,1
603676d838dee52b,0,0,0,0,0,0
60370bfeeda22033,0,0,0,0,0,0
60370dddc104e392,0,0,0,0,0,0
60378844c9adb8d0,0,0,0,0,0,0
60380a25b6a8edbe,1,0,1,0,1,0
6038421509868bc4,1,0,1,0,1,0
6038909997c4afc0,1,1,1,1,1,1
6039abb863d7ae93,0,0,0,0,0,0
603a0dc7dbdcc4e4,0,0,0,0,0,0
603a1194d9681ff4,0,0,0,0,0,0
603a5da9a8d4ec78,0,0,0,0,0,0
603a8595a801ed27,1,1,1,0,1,0
603acbcb4800ee83,0,0,0,0,0,0
603e2985f43b3570,1,1,1,1,1,1
603e6ed7629e329d,1,0,1,0,1,0
603f253d15737614,0,0,0,0,0,0
603fb2699d0f963b,1,0,1,0,1,1
60400029b7ba2aaf,0,0,1,0,0,0
6040a1d9f3214886,0,0,0,0,0,0
6040d0eeb6dbd521,0,0,0,0,0,0
604151184ab84364,1,0,1,0,1,0
6042d5d0e232e13d,0,0,0,0,0,0
6042e2fda6ebb75f,0,0,0,0,0,0
6042fb17f5a947ec,0,0,0,0,0,0
60430373e8748bb4,1,0,0,0,0,0
60431352ba9091cc,1,1,1,1,1,1
604332fd3845e111,0,0,0,0,0,0
6043cd88f394ecff,1,0,0,0,0,0
60442ffd9903fbe5,1,0,0,0,0,0
604445ec9f142566,0,0,0,0,0,0
60444ab1656c1d2d,1,0,1,0,1,1
60447584807c360d,1,0,1,0,1,0
6044b5d8a94eb080,0,0,0,0,0,0
6044dd1439d4bd91,1,0,1,0,1,1
6045aa0e9a7d196f,1,0,1,0,1,0
60465ae1aa8bcde5,1,1,1,0,1,1
604671b16e40091d,0,0,0,0,0,0
6046b54b68ff56d0,1,1,1,0,1,1
6046bb93d26232d2,1,1,1,1,1,1
6046c4857e4baff8,0,0,0,0,0,0
6048283a06cbc2ee,1,0,1,0,1,0
60486f862a0c92b5,0,0,0,0,0,0
60499be98feda551,1,0,1,0,1,0
6049a47869c0d470,1,0,1,0,1,0
6049bce7832ef879,0,0,0,0,0,0
6049c9f5bb076390,0,0,0,0,0,0
604a2352a4a5a1ce,0,0,0,0,0,0
604cb18fd9bd4d1a,0,0,0,0,0,0
604d37d0785d0d43,1,0,1,0,1,0
604e559586ac068e,1,0,1,0,1,0
604f35448b949f66,0,0,0,0,0,0
604fa09ade7ef835,0,0,0,0,0,0
604fb467d2877b16,1,0,0,0,0,0
6050bd6fc14e75e6,1,0,1,0,0,0
6050e31fc29bee52,0,0,0,0,0,0
6051eda401ff1208,0,0,0,0,0,0
605234f141642714,0,0,0,0,0,0
6053b8cac95b3125,0,0,0,0,0,0
6054af4ad5aeb3cd,1,0,1,0,1,0
60552f20c914633e,1,0,0,0,0,0
605550332d6f0867,0,0,0,0,0,0
6055c089484fc885,1,0,1,0,1,0
60562299875d6697,0,0,0,0,0,0
605647af5e5f7b14,1,0,0,0,0,0
605669d4f736a028,0,0,0,0,0,0
6056c1ed2cb75d6a,0,0,0,0,0,0
6056e36c9fb73513,1,1,1,1,1,1
605724a78473338c,0,0,0,0,0,0
605799b8a5999bbb,1,0,1,0,0,0
6057a0e4e07af72f,1,0,1,0,1,0
605830aa2d156fbd,0,0,0,0,0,0
6058f9f673f9f517,0,0,0,0,0,0
6059373c5c4d1747,1,0,1,0,1,0
6059873cd01b0840,1,0,1,0,1,0
605992a5ccdf3e13,0,0,0,0,0,0
6059db0ec766d4b0,1,1,1,1,1,1
605a03feeeefbf51,1,1,1,1,1,1
605a4dd8faccfb74,1,0,1,0,1,0
605ae2dd7d0f52b0,1,1,1,0,1,1
605ae8a351b51777,0,0,0,0,0,0
605af6c620e86afd,1,0,1,0,1,0
605b1d96cf0d2a82,1,0,0,0,0,0
605bb20b1d160cfd,1,0,1,0,0,0
605c0126ca461142,0,0,0,0,0,0
605c5c5ee12cb120,0,0,0,0,0,0
605c633fd1559745,1,0,1,0,0,0
605c67fbb1495233,1,0,1,0,1,0
605c8028af4a03cd,0,0,0,0,0,0
605cf79b54e0f393,1,0,0,0,1,0
605e2404a6e5da91,1,0,1,0,1,0
605e2f2ebad0c4d5,0,0,0,0,0,0
605f16d74bfa70bb,0,0,0,0,0,0
605f3502ca6de88c,0,0,0,0,0,0
605f86118d6e8c4e,0,0,0,0,0,0
606020b274cb3cd7,0,0,0,0,0,0
6060581b1af5f167,1,0,1,0,0,0
60610f6b5641a8b8,1,0,0,0,1,0
6062080281b1e132,1,0,1,0,1,0
60638d374fc1c0cc,0,0,0,0,0,0
606419d1e171d066,0,0,0,0,0,0
606426317f019bb3,1,1,1,1,1,1
60651091572fd9b5,0,0,0,0,0,0
606540ce95077f91,0,0,1,0,0,0
6066565aa82678c9,0,0,0,0,0,0
60666173147d0983,1,0,1,0,1,0
60681e077e1e06b4,0,0,0,0,0,0
6068c7c7a9470862,0,0,0,0,0,0
6069381fe1565ea4,0,0,0,0,0,0
606938e009e62eeb,1,0,1,0,1,0
6069d9f4a98bb864,0,0,0,0,0,0
6069e383b131859d,0,0,0,0,0,0
606a24dbf5c37679,1,0,1,1,1,1
606a2ef211de59b3,1,1,1,1,1,1
606b84ec344ca9e0,1,0,1,0,1,0
606c77ad64ca659e,1,1,1,0,1,1
606d56b23ba1468e,1,0,1,0,1,0
606dc14ce3c3c9aa,0,0,0,0,0,0
606dcc5a1abb73e6,0,0,0,0,0,0
606dd22fc3fc6f70,1,0,1,0,0,0
606dd84a4d84c051,1,0,1,0,1,0
606e0d7a794a289d,0,0,0,0,0,0
606ed0cce791d020,0,0,0,0,0,0
606ee3e847b362e9,0,0,0,0,0,0
606f2d16b3d66b41,0,0,0,0,0,0
607056eea9849b2b,0,0,0,0,0,0
6070e1453144ece0,1,1,1,1,1,1
6070ff30e632efaf,1,0,1,0,1,0
607134c67f35762c,1,1,1,0,1,1
6071c8d666006658,0,0,0,0,0,0
60724efd79fbdde5,1,0,1,0,0,0
60726013e0b52704,0,0,0,0,0,0
6072a1f5b9da3d08,0,0,0,0,0,0
6072c679719c0a76,1,0,1,0,1,0
60737dd38d25f012,0,0,0,0,0,0
6074a482a7f158ef,1,0,0,0,0,0
6074b3fa88f34832,1,0,1,0,1,0
6074ededdb1eb68a,0,0,0,0,0,0
607503e959379244,0,0,1,0,1,0
60752d39fd31185f,0,0,0,0,0,0
607578a490e75fb9,0,0,0,0,0,0
60767b540c9c28a3,0,0,0,0,0,0
6077740ab096cae4,0,0,0,0,0,0
6077ab0a4707c15f,1,0,0,0,0,0
6077b8f574d8280c,0,0,0,0,0,0
60785ff9933dddb1,1,1,1,1,1,1
607886c06e8111e3,0,0,0,0,0,0
6078d7d9803524be,0,0,0,0,0,0
607958b698c30d12,1,1,1,0,1,0
6079905d9f4c0758,1,1,1,0,1,0
607a34b6c9f92213,0,0,0,0,0,0
607a662250b7f1c7,1,0,1,0,0,0
607b054d8e9d5b1c,1,1,1,0,1,0
607b1fb1d17a59ba,0,0,0,0,0,0
607b2a0786346e8c,1,0,1,0,1,0
607b410c7410f324,0,0,0,0,0,0
607b5907300333c9,0,0,0,0,0,0
607bbb4b40bd1882,1,0,1,0,0,1
607bfdcd62cae147,1,1,1,0,1,1
607cbd3089589972,0,0,0,0,0,0
607ce16687258a51,1,0,1,1,1,0
607cff0bde004a98,1,0,0,0,0,0
607d42807843e972,1,0,1,0,1,0
607d49bf69db8472,1,0,0,0,0,0
607f268bac9eaca1,0,0,0,0,0,0
607f43a728ca1043,0,0,0,0,0,0
607fd95c62e99b8d,1,0,1,0,1,1
607fefdf7fb0f91e,1,0,1,0,1,1
608052a481396427,0,0,0,0,0,0
608054a130e22cc2,0,0,0,0,0,0
6080b623e2b62711,1,1,1,1,1,1
608116afb1517903,0,0,0,0,0,0
60811d9661a1b6d7,1,0,0,0,0,0
60816aaf57356e01,0,0,0,0,0,0
60817284bf3088c5,1,1,1,0,1,1
608177e76a892db9,1,0,1,0,0,0
60819a536cc0fab8,0,0,0,0,0,0
6082809ab8963a12,0,0,0,0,0,0
60845b3bd5a8e657,0,0,0,0,0,0
608464003e0c3ba6,0,0,0,0,0,0
6084866f395c5287,1,0,1,0,1,0
60848e72952fec09,0,0,0,0,0,0
60849a5133cec286,0,0,0,0,0,0
6084dea3e4f828d7,1,0,0,0,0,0
6086055417b7e3a0,0,0,0,0,0,0
60870dad001d82d9,1,1,1,1,1,1
60871aebae4ab8b3,0,0,0,0,0,0
6087431c0587a118,1,1,1,0,1,1
60877277308b7fcd,1,0,0,0,0,0
608858c7a1d50e3f,1,0,1,0,0,0
6088a8b772e641b2,1,1,1,1,1,1
6088ccaa98598def,0,0,0,0,0,0
6088cec1a8e6ab9d,1,0,0,0,0,0
60899be1977eccc9,1,0,1,0,1,0
608ae72ae9ddbaad,0,0,0,0,0,0
608afed1bede4749,1,0,1,0,1,1
608c09092f5f98af,0,0,0,0,0,0
608c2c343bbabc2c,1,0,0,0,0,0
608c8229cf67fb5a,0,0,0,0,0,0
608ca61453e85cc3,1,0,0,0,0,0
608cd474af6ab78e,0,0,0,0,0,0
608cdd8b7ab8dff8,0,0,0,0,0,0
608cf95788fbe933,1,0,1,0,1,1
608d28f65289a2cf,0,0,0,0,0,0
608d83e8a063cce9,1,1,1,1,1,1
608de70f76e02d59,0,0,0,0,0,0
608e91c9a5948232,0,0,0,0,0,0
608f246751a8e4e1,0,0,0,0,0,0
608f27a4a4c0216b,1,0,1,0,1,0
608f6943e3e2f749,0,0,0,0,0,0
608ff5c9d9eae0e2,1,0,1,0,1,0
609016c8960b1920,1,0,1,0,1,0
60905c1abda735e9,1,0,0,0,0,0
60909a02567817eb,0,0,0,0,0,0
6091597decfc0120,0,0,0,0,0,0
6091c7c13c5410b5,0,0,0,0,0,0
6091cca6238f03ee,0,0,0,0,0,0
6092fa04f71c4d29,1,0,0,0,0,0
60930e499e14736a,1,1,1,0,1,1
60933bf0e4eff8f7,1,0,1,0,1,0
60934f0ca12e473e,1,1,1,0,0,0
6093a18e99905617,1,0,1,0,1,0
6093f1b8482609fb,1,0,0,0,1,0
60946529d46759a7,0,0,0,0,0,0
60949acef995392f,0,0,0,0,0,0
60949f48daedeff0,1,0,1,0,1,0
6094c3f2af91f64c,1,0,1,0,1,0
6094d8ef74fb6a3c,0,0,0,0,0,0
6094e0c855fca83c,0,0,0,0,0,0
609595cc8832ccc1,0,0,0,0,0,0
6095cee676da4335,0,0,0,0,0,0
6095db579ec12594,1,0,1,0,1,0
6095f85f101f4f93,0,0,0,0,0,0
60962297d98b1d43,0,0,0,0,0,0
6096fd96239f24f4,0,0,0,0,0,0
609720b31ee0454c,1,0,1,0,1,0
6097a06fbbf95076,0,0,0,0,0,0
6098429e3a55511f,0,0,1,0,0,0
60990afa46487869,1,0,0,0,0,0
609925e10fbe6cba,1,1,1,1,1,1
60997f0e590cd44f,0,0,0,0,0,0
6099dbe2c6105c46,0,0,0,0,0,0
6099f15c96d63501,1,0,1,0,1,0
609a41d9b6016dad,0,0,0,0,0,0
609a456b14cffa60,0,0,0,0,0,0
609a5a29618aff4b,0,0,0,0,0,0
609a85968fd2af29,0,0,0,0,0,0
609aba43cd2477ef,1,1,1,0,1,1
609ad278f1cee9c6,1,1,1,0,1,0
609b4f27af83048a,0,0,0,0,0,0
609bae3f0a1e6a21,0,0,0,0,0,0
609cbfed96f34154,1,1,1,0,1,0
609cf6bc8e6e3307,0,0,0,0,0,0
609d4a6c0f69022f,0,0,0,0,0,0
609d968e988a28d9,1,0,1,0,1,0
609dbf7f5f8cfd32,0,0,0,0,0,0
609e1aa4868ca3d0,1,0,0,0,0,0
609f304cacd9eb3e,1,0,1,1,1,0
609fe4ea3a1d6b6d,0,0,0,0,0,0
60a041d4c090e43d,0,0,0,0,0,0
60a0b2874ee89557,1,0,1,0,1,0
60a10c96886a3873,0,0,0,0,0,0
60a18ba8f5262b2e,1,1,1,1,1,1
60a192a9a31ba1d8,0,0,0,0,0,0
60a1d0d235907bbc,1,1,1,0,1,1
60a264ba48eb21fe,0,0,0,0,0,0
60a2a0a7cc4491a6,0,0,0,0,0,0
60a2d7c21c12e8a3,1,0,1,0,1,0
60a37427262ca23c,0,0,0,0,0,0
60a38f45b77f7bf7,1,0,0,0,0,0
60a3c5fa9782af02,0,0,0,0,0,0
60a3e46577c42307,0,0,0,0,0,0
60a3e7edb357e843,1,0,1,0,1,0
60a469eb9679a998,0,0,0,0,0,0
60a4a71ea0efebe7,1,1,1,1,1,1
60a4a965258a9cd3,1,0,1,0,1,0
60a4d04b3a4909d1,0,0,0,0,0,0
60a4d9598478103c,1,0,1,0,1,0
60a52a59e99d4255,0,0,0,0,0,0
60a532998463a848,0,0,1,0,0,0
60a570b95a9cfe10,1,1,1,0,1,1
60a5ef3bc1695bd5,0,0,0,0,0,0
60a65ce17c751192,1,1,1,0,1,0
60a6797318e3f165,0,0,0,0,0,0
60a6e33305642300,1,1,1,1,1,1
60a754088f3195c3,1,0,0,0,0,0
60a78ce7db346916,1,1,1,1,1,1
60a97c919a462c42,1,1,1,1,1,1
60a98e5b0dc0519a,1,0,0,0,0,0
60aa6b7b44fe166f,1,0,1,0,0,0
60aa9da08d0ea205,1,0,0,0,0,0
60aad942a6647103,0,0,0,0,0,0
60ab833ccf0b487a,0,0,0,0,0,0
60acaa599fe4d896,1,0,1,0,0,0
60acb95540c1fb1b,0,0,0,0,0,0
60ad0bf07427cf01,1,1,1,1,1,1
60ad54014e246f20,0,0,1,0,0,0
60ad8e0534f46c88,0,0,0,0,0,0
60adf52f3ae15de9,1,0,0,0,0,0
60ae0437ff40518d,1,0,1,0,1,0
60ae4eb6ac9d9ff5,0,0,0,0,0,0
60aece4940483a20,1,0,1,0,1,0
60afcc4a8f8be842,0,0,0,0,0,0
60afda90ae153ffa,0,0,0,0,0,0
60b006447f697495,0,0,0,0,0,0
60b05e073c3fca41,1,1,1,1,1,1
60b15692149ba35b,1,0,1,0,1,0
60b16aa942129002,1,1,1,0,1,1
60b2458465b18ef9,0,0,0,0,0,0
60b26e7b4d8585f6,0,0,0,0,0,0
60b2984d1adced97,0,0,0,0,0,0
60b34926a63b51bb,1,0,0,0,0,0
60b3f7e68598debf,0,0,0,0,0,0
60b4d3980ec33676,1,1,1,1,1,1
60b50a2b28be525c,0,0,0,0,0,0
60b5509d8d6ebacc,1,0,1,0,1,1
60b6535d90c3a4c9,1,0,1,0,0,0
60b66782d7d5e002,1,0,1,0,1,1
60b6c4381bf6c596,0,0,0,0,0,0
60b701dcaa6cb466,1,0,1,0,1,0
60b75baa229cc902,1,0,0,0,0,0
60b8d53c86f4b27c,1,0,0,0,0,0
60b905bc02281ad3,1,0,1,0,1,1
60b90d693afcbefe,1,0,1,0,1,0
60b960dd82e798da,0,0,0,0,0,0
60ba062e5c5d45b0,1,0,1,0,1,1
60ba11be7e4ef5e8,0,0,0,0,0,0
60ba6f7e37b91308,1,0,0,0,0,0
60badf2779318655,1,0,1,0,1,0
60baeeff8f664f1a,0,0,0,0,0,0
60bb7370d5c7aafe,1,0,0,0,0,0
60bb99a59352c88e,1,0,0,0,0,0
60bc163e3e5bb913,1,0,1,0,1,0
60bc5bc14bb0d019,0,0,0,0,0,0
60bd138e5bf05afe,1,0,1,0,0,0
60bde496de86db3a,0,0,0,0,0,0
60bdfef4a5f16b3c,1,1,1,1,1,1
60bec10677c32d7b,1,1,1,1,1,1
60bf529dc31cc1bc,1,0,1,0,1,0
60c0bced518111da,0,0,0,0,0,0
60c12e2a6196b30a,1,0,1,0,1,1
60c130d606f4e430,0,0,0,0,0,0
60c18047dce8bf9f,0,0,0,0,0,0
60c1fd02e6f21e5d,0,0,0,0,0,0
60c20952ed18c921,0,0,0,0,0,0
60c28f7bc3b94cad,1,0,1,0,1,0
60c315dd3df6d70b,0,0,0,0,0,0
60c3615793bce196,1,0,1,0,0,0
60c39044d7b9843e,0,0,0,0,0,0
60c3afa2656289e6,1,0,1,0,0,0
60c4335665a068b8,0,0,0,0,0,0
60c56a3a768cc6f4,1,1,1,0,1,0
60c57b9d4d8f3a2f,1,0,0,0,0,0
60c57bdd89fa92fd,1,1,1,1,1,1
60c5d5ab239116f6,1,0,1,0,0,0
60c64c48ebfd052c,1,0,1,0,0,0
60c75d6922c0cf8d,0,0,0,0,0,0
60c7aa829a60e0dc,1,1,1,1,1,1
60c8225de4b7e947,0,0,0,0,1,0
60c822f89fcf86a2,0,0,0,0,0,0
60c88684136af7b9,0,0,0,0,0,0
60c9299fe7c5d990,1,0,1,0,1,0
60ca2dc7e9dfca76,1,0,0,0,0,0
60ca769f5ee36b51,1,0,1,0,1,1
60ca82de144f7faa,0,0,0,0,0,0
60ca9d2389bf3a99,1,0,0,0,0,0
60caab41b5141fb0,1,0,0,0,1,0
60cabf757ecb6a31,1,0,1,0,1,1
60cac63e9ee32171,1,0,0,0,0,0
60cbbcb16e65a0d0,0,0,0,0,0,0
60ccb0565537b1a3,0,0,0,0,0,0
60ccbf1d5758fb98,1,0,1,0,1,0
60ccd54ccc2c8be3,1,0,1,0,1,0
60ccd9e8745df0ad,0,0,0,0,0,0
60ce0395392531e5,1,0,1,0,1,0
60ce1eaf385a17d8,0,0,0,0,0,0
60ce4a6f2b6c47f5,0,0,0,0,0,0
60ce6221e8c669ec,0,0,0,0,0,0
60ced8f240edd6b9,1,1,1,1,1,1
60cedab485d04b66,0,0,0,0,0,0
60cef7af1c2659df,0,0,0,0,0,0
60cf50445105e31a,1,0,0,0,1,1
60cfddc0356da292,0,0,0,0,0,0
60d0681cf646129b,0,0,0,0,0,0
60d0894b42c7a9f6,0,0,0,0,0,0
60d1b2e4a3c48b88,1,0,1,0,1,0
60d1c1d2f66b0969,0,0,0,0,0,0
60d2696db9e5df65,0,0,0,0,0,0
60d27802162c1fb0,0,0,0,0,0,0
60d2a29de1c1da23,0,0,0,0,0,0
60d2af5c21698128,0,0,0,0,0,0
60d2d718c600d5b1,0,0,0,0,0,0
60d2f7aa27f745e0,0,0,0,0,0,0
