id,toxic,sever_toxic,obscene,threat,y_insult,indentity_hate
e1495b58d1992504,0,0,0,0,0,0
e149842bea3f9995,1,0,0,0,0,0
e149870eec00d3ec,1,1,1,0,1,0
e14a27befd5321c0,0,0,0,0,0,0
e14a314b20dd56e6,0,0,0,0,0,0
e14a4ecf266ba467,0,0,0,0,0,0
e14a8252cc994d4c,1,0,0,0,0,0
e14a90926b9d8a49,0,0,0,0,0,0
e14aae0a4d56203f,0,0,0,0,0,0
e14b1cdfa9a924c5,0,0,1,0,0,0
e14bf28b3fddb49a,1,0,1,0,1,0
e14bf901744e23b7,0,0,0,0,0,0
e14c27cc8fe14569,1,1,1,0,1,1
e14db218c82017d7,0,0,1,0,0,0
e14e326b56cc0445,0,0,0,0,0,0
e14e57a5467b3a65,1,0,0,0,0,0
e14e90cfef7ff3cf,0,0,0,0,0,0
e14f0bb435f77464,0,0,0,0,0,0
e14f34e212a27a6e,0,0,0,0,0,0
e14f47069b5a60ba,1,0,0,1,0,0
e1500c06fa5d59f7,1,0,0,0,0,0
e1501cad246d864d,0,0,0,0,0,0
e1506b083bd445e1,0,0,0,0,0,0
e150cce1aca0b6eb,0,0,0,0,0,0
e150d89b1129b131,0,0,0,0,0,0
e15119a60efbab1a,0,0,0,0,0,0
e1513ba44ea99bda,0,0,0,0,0,0
e151966529ef4ba3,0,0,0,0,0,0
e151d2e89683f679,1,1,1,0,1,1
e1523c560c45f100,1,1,1,0,1,0
e152ea97aaa0d8d3,1,0,1,0,0,0
e15301a778414f32,0,0,0,0,0,0
e1533e8c276a7a9f,1,0,1,0,0,0
e153a37bce306d38,0,0,0,0,0,0
e154a58322748a6d,0,0,0,0,0,0
e154f6ff5f986032,0,0,0,0,0,0
e155044e5378632e,0,0,0,0,0,0
e1552b434721e1f8,1,0,0,0,0,0
e155a81c766efa33,1,1,1,1,1,1
e155c56700333718,1,0,1,0,1,0
e156233bba84739d,1,0,0,0,1,0
e15645aed315e1b1,0,0,0,0,0,0
e156abfa5e8021dd,0,0,0,0,0,0
e156df8712ea4d81,0,0,0,0,0,0
e15710b9adf07f7c,0,0,0,0,0,0
e157296a6437f0c9,0,0,0,0,0,0
e1576616bd8344e1,0,0,0,0,0,0
e158387cb662fee9,1,0,1,0,1,0
e1594a9b0230a040,0,0,0,0,0,0
e1597862fb8e5400,1,0,0,0,0,0
e159ebeaead22b39,0,0,0,0,0,0
e15a09db7664bdcf,0,0,0,0,0,0
e15ae340a60c3206,0,0,0,0,0,0
e15bd7a8b3c3a20d,0,0,0,0,0,0
e15c7810b9299d65,0,0,0,0,0,0
e15c7b5028534c5b,1,1,1,1,1,1
e15ca817a4a13aa2,1,1,1,1,1,1
e15d1c2535b625ee,1,0,1,0,0,0
e15d28ef11afa49d,1,0,1,0,0,0
e15d6306e17f7dac,1,0,1,0,1,0
e15dceb6da5ef998,1,1,1,1,1,1
e15dd5a065568504,0,0,0,0,0,0
e15eb6fc5927f77d,1,0,0,0,0,0
e15ebb10df279d29,1,0,1,0,0,0
e15f327b37bd07bf,0,0,0,0,0,0
e160111f5d984ab4,1,1,1,1,1,1
e161d9e64314184f,0,0,0,0,0,0
e162c743ed4eafd3,1,0,0,0,0,0
e16343d74ca05fe5,0,0,0,0,0,0
e163b22eabe5d464,0,0,0,0,0,0
e163d0c55191a442,1,0,0,0,0,0
e163eca763530669,1,0,0,0,0,0
e163fe9f04600592,1,1,1,1,1,1
e164a3ed947030c8,1,0,1,0,1,1
e16561e969b3e349,0,0,0,0,0,0
e16586a19d91adb6,0,0,0,0,0,0
e16604201b062f7d,1,0,1,0,1,1
e1664168ae782c57,1,0,1,0,1,0
e1666ebc62e36359,1,0,1,0,1,1
e166f6c04d74568e,0,0,0,0,0,0
e167c99ab98fbffb,0,0,0,0,0,0
e167cff287a1e566,1,0,0,0,0,0
e167e2bed6422b6c,0,0,0,0,0,0
e16871209a4b72b4,1,0,1,0,0,0
e1688b2416cb5982,0,0,0,0,0,0
e168aa9422264be9,0,0,0,0,0,0
e168b322d5715820,0,0,0,0,0,0
e168e5f9af897dd0,0,0,0,0,0,0
e1694c4d449c1d61,0,0,0,0,0,0
e16986d24370b752,1,0,0,0,0,0
e16a37815e08c7bb,1,0,1,0,0,0
e16b75155788c01d,0,0,0,0,0,0
e16b7a68ac369150,1,1,1,1,1,1
e16bc415747614ff,0,0,0,0,0,0
e16c0cef7b7ec5c0,1,0,1,0,1,0
e16c22e574a9b96e,1,0,0,0,1,0
e16c7ff6fd43dc4b,0,0,0,0,0,0
e16cb96fb23e2bac,0,0,0,0,0,0
e16d1da5dfa55971,1,0,1,0,1,0
e16d6e25aaa18b14,0,0,0,0,0,0
e16d8792f6327984,0,0,0,0,0,0
e16e384ceeec72b0,0,0,0,0,0,0
e16ea5e7dc071818,1,0,1,0,1,0
e16f5ad824d99459,0,0,0,0,0,0
e16fc267fd85bb61,0,0,0,0,0,0
e1700fc59ff9d979,0,0,0,0,0,0
e171f826c95683f4,0,0,0,0,0,0
e17213e7576eeb4a,1,0,1,0,1,0
e17224227a934673,0,0,0,0,0,0
e17258b7989e4da5,0,0,0,0,0,0
e1729753dcad9855,0,0,0,0,0,0
e172a5183c4ea161,1,0,1,0,1,0
e1743fb250790bdc,0,0,0,0,0,0
e1744695c4054357,0,0,0,0,0,0
e174c3dac0b69271,1,0,0,0,0,0
e17533931393c2a7,1,0,0,0,0,0
e1755179ab3b6ed3,1,0,0,0,0,0
e17672ab204ceb5a,1,0,1,0,1,0
e176cd91669fc00a,1,1,1,1,1,1
e176d2324f0301e4,0,0,0,0,0,0
e177126f5687a3a5,0,0,0,0,0,0
e1772897244b1ddc,0,0,0,0,0,0
e178028431dbda5c,1,1,1,0,1,1
e17871d983130598,1,0,1,0,1,0
e1788ed5e7f80c59,1,0,1,0,1,0
e178ba6b78a3dd04,1,0,1,0,1,0
e178d3b3b5f87a78,0,0,0,0,0,0
e179185272c88285,0,0,0,0,0,0
e1792a2374ea80ac,1,1,1,0,1,1
e17a3d7462f03adc,0,0,0,0,0,0
e17a61479e3f3f88,1,0,1,0,1,0
e17a727bb4d3c7da,0,0,0,0,0,0
e17af5046ac3dbbc,1,0,1,0,1,0
e17b4aac0a6a2c54,1,0,1,0,1,1
e17b69c0f8ab397c,1,1,1,0,1,0
e17bdec7e4763c0a,1,1,1,0,1,1
e17c45bb93da0dc9,0,0,0,0,0,0
e17c52c3480890b8,0,0,0,0,0,0
e17ccb31ad212ba3,0,0,0,0,0,0
e17d0f8d3d2aa7df,1,1,1,1,1,1
e17df728bbeed600,1,1,1,1,1,1
e17df82bc38755e5,1,0,1,0,1,0
e17e2da7ee90ef8b,0,0,0,0,0,0
e17e63b37d010b7c,1,0,1,0,1,1
e17e6ff3c8703b03,0,0,0,0,0,0
e17f818301a57aff,0,0,0,0,0,0
e17fd990cfb7c65e,1,0,0,0,0,0
e1806880257fa287,0,0,0,0,0,0
e1806adf1e83ce9a,0,0,0,0,0,0
e1818bf504a59086,0,0,0,0,0,0
e181cf1b96add1db,0,0,0,0,0,0
e181d96713c3ad73,0,0,0,0,0,0
e1829b94e624ed2a,0,0,0,0,0,0
e18344df2fc158b5,1,0,0,0,0,0
e183a8e59a024a85,1,0,1,0,1,0
e183d002a0ed1bc3,0,0,0,0,0,0
e184a647fec65df3,1,0,1,0,1,1
e184eb003fa03d35,0,0,0,0,0,0
e18500d7f5fc832a,0,0,0,0,0,0
e1850dc7aa01065b,0,0,0,0,0,0
e185885374d53a8d,1,0,1,0,1,0
e18622748de06d18,0,0,0,0,0,0
e1867e4c1f0b76de,0,0,0,0,0,0
e186d1bfcb6b6462,0,0,0,0,0,0
e187094d4af41019,0,0,0,0,0,0
e187219b47c4e625,0,0,0,0,0,0
e1879d927916abda,1,1,1,0,1,0
e187ab919cd3cd59,1,0,1,0,1,0
e187bcf91d0e20a2,0,0,0,0,0,0
e187e485a3d6abe5,0,0,0,0,0,0
e188119d68b6eb51,1,1,1,0,1,0
e1887ba406924cfe,0,0,0,0,0,0
e189a17232bf08f0,1,0,1,0,1,0
e18ace91c96ef5c6,1,0,1,0,1,0
e18b3069ca243d6f,1,0,0,0,0,0
e18b7731b0db5927,1,1,1,1,1,1
e18bfe2b79109a70,1,0,1,0,1,0
e18dab4e0dd3c077,0,0,0,0,0,0
e18dc5016799c6f9,0,0,0,0,0,0
e18ded64cfd32c6b,1,1,1,1,1,1
e18df861001c4d1c,1,0,1,0,1,0
e18e1668cda5e836,0,0,0,0,0,0
e18e38503199e4d2,1,0,0,0,0,0
e18eac94aaeb005b,1,0,0,0,0,0
e18f522fcce09e56,0,0,0,0,0,0
e18f9bcb92bc14a8,0,0,0,0,0,0
e18fd3a11b7be72e,1,0,0,0,0,0
e190087a480324cb,0,0,0,0,0,0
e1900b777b121605,1,0,1,0,1,1
e190826f007b19af,1,0,0,0,0,0
e190e6bb42be543d,0,0,0,0,0,0
e19186fe3a572578,1,0,1,0,0,0
e191d1f20bb87e7e,1,1,1,0,1,1
e191f4827296d429,1,0,1,0,1,0
e191fd4ec3e8f847,0,0,0,0,0,0
e192343cb7fb0a91,0,0,0,0,0,0
e1923d92b02d51f7,0,0,0,0,0,0
e192b03bbb75dc2d,0,0,0,0,0,0
e192ef91f08bc206,0,0,0,0,0,0
e1930829aafbde02,0,0,0,0,0,0
e19323cb048247a8,1,1,1,1,1,1
e193361017701a92,1,1,1,1,1,1
e193607dc0e79b05,1,1,1,1,1,1
e19367f9304454eb,0,0,0,0,0,0
e1938fb73bc996b1,1,0,1,0,1,0
e1939aa39b5d6762,1,0,1,1,1,1
e193bfae6657274c,0,0,0,0,0,0
e19417c7cf0ff7d8,0,0,0,0,0,0
e1942b145b558663,0,0,0,0,0,0
e1945bd678df5a98,0,0,0,0,0,0
e1945e3518f753bc,0,0,0,0,0,0
e1949ef1059e2bd5,0,0,0,0,0,0
e194af3b03cd31cf,0,0,0,0,0,0
e1951a110f0d41c2,1,1,1,0,1,1
e1957de04a47a447,0,0,0,0,0,0
e19614685127f84d,1,0,1,0,1,0
e1961d938fe40b36,0,0,0,0,0,0
e196868f4c33e95e,0,0,0,0,0,0
e196b655442253bf,0,0,0,0,0,0
e196c04b9ba5c68b,1,0,1,0,1,0
e196cd7ece9daf1f,0,0,0,0,0,0
e197a2a2d8a11888,1,0,0,0,0,0
e1989bae93add015,0,0,0,0,0,0
e198d7ce7768092f,1,0,0,0,0,0
e199526d9076672f,1,0,1,0,1,0
e199891eca62b760,0,0,0,0,0,0
e1998e3843df219c,0,0,0,0,0,0
e199fe87f677b307,1,0,1,0,1,1
e19a4ee49fc9c166,0,0,0,0,0,0
e19ba05f98bbeedd,1,0,0,0,0,0
e19c0f2abe6896da,0,0,0,0,0,0
e19cf485641b41db,0,0,0,0,0,0
e19d1236b06ce1fa,1,0,1,0,1,1
e19d3a2ad6ce9089,0,0,0,0,0,0
e19d4676aba7e661,0,0,0,0,0,0
e19d7d0cb382f1f1,0,0,0,0,0,0
e19db65e4955f282,0,0,0,0,0,0
e19dbb9851bad06f,0,0,0,0,0,0
e19dcfa424505c22,0,0,0,0,0,0
e19f8318fbfeb7e9,0,0,0,0,0,0
e19fac9943f9638f,1,0,0,0,0,0
e1a04de488a7b2c2,1,0,1,1,1,1
e1a0b7e7be744964,0,0,0,0,0,0
e1a13233aedcc8a0,0,0,0,0,0,0
e1a1373a31953a09,0,0,0,0,0,0
e1a1c2bca09ebabe,1,0,1,0,1,0
e1a1c558fbdc4196,0,0,0,0,0,0
e1a1c697aadc9b1b,0,0,0,0,0,0
e1a2999164d0b75d,0,0,0,0,0,0
e1a30a07d79974b9,1,1,1,0,1,0
e1a31400bfc7ea98,1,0,0,0,0,0
e1a353d3023470af,1,0,1,0,1,1
e1a362bd98ca8e12,1,0,0,0,0,0
e1a421a0089ad8eb,1,0,1,0,0,0
e1a4bef791d3b2c6,1,0,1,0,1,0
e1a4e1d74d97f464,0,0,0,0,0,0
e1a5005597250798,1,0,0,0,0,0
e1a58321e7578934,0,0,0,0,0,0
e1a5f410df0c46d1,0,0,0,0,0,0
e1a5fd7d4b3aa5f1,0,0,0,0,0,0
e1a6987f3172bf6a,0,0,0,0,0,0
e1a79fd83536abc2,0,0,0,0,0,0
e1a8ad063d0397fe,0,0,0,0,0,0
e1a96110ec09b4c6,0,0,0,0,0,0
e1ab0b3f8f3a8ba2,1,0,0,0,0,0
e1ab2c6ab382db5d,1,1,1,1,1,1
e1ab3e40e24c4940,1,0,1,0,1,0
e1ac4e900af69731,1,0,0,0,1,0
e1aceceed16fa3c5,0,0,0,0,0,0
e1ae28567d237886,1,0,1,0,1,1
e1ae582eccf04b5c,1,0,0,0,0,0
e1ae95eacfebaa1f,0,0,0,0,0,0
e1ae9a82aeb8bd74,0,0,1,0,0,0
e1b01f3ad6e3d043,1,0,1,0,1,0
e1b095bb18a0934c,0,0,0,0,0,0
e1b13748f0e2737c,1,1,1,1,1,1
e1b1fac352d7a6e2,0,0,0,0,0,0
e1b22b8b0cad06ee,0,0,0,0,0,0
e1b22ce8c15293d8,0,0,0,0,0,0
e1b2334a34cdc4ad,1,0,0,0,0,0
e1b27bf644e6eb6a,0,0,0,0,0,0
e1b2d8810d95fff5,1,1,1,1,1,1
e1b319b80c1bf50b,0,0,0,0,0,0
e1b3403bfc12a0c2,1,0,1,0,1,0
e1b34572105e8d03,0,0,0,0,0,0
e1b37acbdb732029,0,0,0,0,0,0
e1b38082dab7184c,1,0,0,0,0,0
e1b391fb9d0367a5,1,0,0,0,0,0
e1b3a55e83364130,1,0,0,0,0,0
e1b4b0be7465d3b0,1,0,1,0,1,0
e1b5ac8ec8656129,0,0,0,0,0,0
e1b5d71c9bbe29b3,1,0,1,0,1,0
e1b63a2af9d27f96,1,0,1,1,1,0
e1b63e2d2ad668dc,0,0,1,0,0,0
e1b73f70bb3a4a6d,0,0,0,0,0,0
e1b7765601d35043,1,0,1,0,1,1
e1b7e1ce5935a66c,0,0,0,0,0,0
e1b8102b3e4ff6f4,0,0,0,0,0,0
e1b85e8a05c3f865,0,0,0,0,0,0
e1b8f1f7f4244b21,0,0,0,0,0,0
e1b965acb9a06618,0,0,0,0,0,0
e1b9b2418908bbec,1,0,0,0,0,0
e1b9f5f1ca67c79e,0,0,0,0,0,0
e1ba0d06829c8718,0,0,0,0,0,0
e1baa2616a1549a3,1,0,1,1,1,1
e1badfadf63eac82,0,0,0,0,0,0
e1bbb970dc11b45d,0,0,0,0,0,0
e1bbc2a2f55dd36c,0,0,0,0,0,0
e1bbe9dad18a07e7,0,0,0,0,0,0
e1bc710da04eb8e0,0,0,0,0,0,0
e1bcebf00e7fb10f,0,0,0,0,0,0
e1bda7533af40f3c,0,0,0,0,0,0
e1be27610d7caf61,1,0,1,0,1,0
e1be402cea7955ec,0,0,0,0,0,0
e1be691ee8d127a4,0,0,0,0,0,0
e1be7f2a0da733b0,0,0,0,0,0,0
e1beead7e226b647,0,0,0,0,0,0
e1bf12729298e4dc,1,0,0,0,0,0
e1bfdf9d9e315a1c,1,0,1,0,1,0
e1bfe3f56ef5d353,0,0,0,0,0,0
e1c13e82787fd9b0,0,0,0,0,0,0
e1c1e92cf464c773,1,0,1,0,1,0
e1c223571935dce4,1,1,1,1,1,1
e1c24b7d499c7be9,0,0,0,0,0,0
e1c2ad4991eef29a,1,0,1,0,1,0
e1c36254f7e9c708,0,0,0,0,0,0
e1c3d49b75705a88,0,0,0,0,0,0
e1c4363dce115055,0,0,0,0,0,0
e1c58011e68613b5,0,0,0,0,0,0
e1c5944cf3b34f99,0,0,0,0,0,0
e1c5bcd594534d29,1,0,1,0,0,0
e1c6af4ce13625e7,0,0,0,0,0,0
e1c6d0dfa4a3212e,0,0,0,0,0,0
e1c726677b7a315d,1,1,1,1,1,1
e1c8d54c4f511609,1,0,1,0,1,1
e1c8e0ac40d8ffe1,1,0,0,0,0,0
e1c8fc27b31f836e,0,0,0,0,0,0
e1c970945260c297,0,0,1,0,0,0
e1ca29b2d1c3a1e6,1,0,0,0,0,0
e1ca2ad1c6fc0cdd,1,0,1,0,0,0
e1cc3a83e3ab1f16,1,0,0,0,0,0
e1cc6b857203260b,0,0,0,0,0,0
e1cd5eb76e02be26,0,0,0,0,0,0
e1cddadc85e3e0d3,0,0,0,0,0,0
e1ced0b549e9293a,1,1,1,0,1,0
e1cef1adacc4b57f,1,1,1,1,1,1
e1cf2042608cb1c7,1,0,0,0,0,0
e1cf54fb7bf2b528,1,0,1,0,1,1
e1cfa748a8d84952,0,0,0,0,0,0
e1d135ee8c5e9e72,0,0,0,0,0,0
e1d1d3b5708fd4a2,0,0,0,0,0,0
e1d1f76b3c84cf81,1,0,0,0,0,0
e1d20f76c51ce24e,0,0,0,0,0,0
e1d2133e9e1fa62d,0,0,0,0,0,0
e1d217ccd681d90f,1,0,1,0,1,0
e1d336fef24be0eb,1,0,0,0,0,0
e1d396c2a72757f5,1,1,1,0,1,1
e1d3f8d48f49e64a,0,0,0,0,0,0
e1d45e756b6460c3,0,0,0,0,0,0
e1d4b7e27eb37c09,0,0,0,0,0,0
e1d50ae9b787713d,1,1,1,1,1,1
e1d616748f2fbd73,0,0,0,0,0,0
e1d695c4dfd8d9c8,1,0,0,0,0,0
e1d6c31c625efbc9,0,0,0,0,0,0
e1d6ebb0f98e9201,0,0,0,0,0,0
e1d7405578c591ee,1,0,1,0,1,0
e1d7c8e1a55c66f1,0,0,0,0,0,0
e1d7f2e6750e5554,0,0,0,0,0,0
e1d839f5ffb5a757,0,0,0,0,0,0
e1d95aa32dead48e,0,0,0,0,0,0
e1d9bb4d65d940cf,1,0,1,0,1,1
e1d9cbea93909443,0,0,0,0,0,0
e1d9f41f6aecdbca,0,0,0,0,0,0
e1da100ee9b1b4a3,1,1,1,1,1,1
e1da121005b6cd65,0,0,0,0,0,0
e1dad1d7d78f23f4,0,0,0,0,0,0
e1dad1e5af9312e6,0,0,0,0,0,0
e1db550cad5658f0,1,0,0,0,0,0
e1db57ab67cf9d13,1,1,1,0,1,1
e1dc880e0936a059,1,0,1,0,1,0
e1dd2eb5c1c1ade1,0,0,0,0,0,0
e1ddd59728bbaf57,0,0,0,0,0,0
e1dea2de590463a0,0,0,0,0,0,0
e1dec1f7f844dd32,1,1,1,1,1,1
e1ded7c10fced1e3,1,0,1,0,1,0
e1ded89169c84ae9,0,0,0,0,0,0
e1df23f9f49dbf57,1,1,1,0,1,0
e1df4cf730e0a464,0,0,0,0,0,0
e1df8ac68dcdded0,1,1,1,1,1,1
e1e00cd75d66847e,1,0,1,0,1,1
e1e13336f6d847f3,1,0,0,0,0,0
e1e2715f5a4f11d2,1,1,1,0,1,0
e1e2e7226707a19b,1,0,1,0,1,0
e1e35ee93a26b97c,0,0,1,0,0,0
e1e37a4e09ea7f30,1,0,1,0,1,0
e1e3c4f9302f57ed,1,1,1,1,1,1
e1e3f6c4458e8eb2,1,0,1,0,0,0
e1e40f74913eecb2,1,1,1,1,1,1
e1e48ea3952cf790,0,0,0,0,0,0
e1e4d344edf36c13,0,0,0,0,0,0
e1e52612f1f4be00,1,0,1,0,1,0
e1e58c9b9460a8cc,0,0,0,0,0,0
e1e5acbe1a07a58f,1,1,1,0,1,0
e1e659d56b9a3942,1,0,1,0,1,0
e1e69f64fe6f584c,0,0,0,0,0,0
e1e73165cb9bbc50,0,0,0,0,0,0
e1e7331474b41663,0,0,0,0,0,0
e1e9234b4b2fe3ec,1,1,1,1,1,1
e1e9bdaf4818fe4c,1,0,1,0,1,0
e1ea2305ae2eca6a,0,0,0,0,0,0
e1ea632d553b5d49,0,0,0,0,0,0
e1ea7a426290a34b,1,0,0,0,0,0
e1ea7fb561a935fb,0,0,0,0,0,0
e1ea918b3676c4aa,0,0,0,0,0,0
e1ead79dca0cbbb1,0,0,0,0,0,0
e1eaea60089f1b8e,1,0,0,0,1,0
e1eb08d93d63c000,1,0,1,0,1,0
e1eb70d5df6f32b2,1,1,1,1,1,1
e1ebde36da286fbe,1,0,0,0,0,0
e1ebf66ab1dc33f4,1,1,1,1,1,1
e1ec28045a3d699b,0,0,1,0,0,0
e1ecb0b219a18884,0,0,0,0,0,0
e1ed46fad340cc8d,0,0,0,0,0,0
e1ed4c9dd8698edd,1,0,1,0,1,1
e1edfe2382ab3f3f,1,0,0,0,0,0
e1ee364f0096324f,1,0,1,0,1,0
e1ee6a20961581cc,1,0,1,0,1,1
e1ee87d92f391c8c,0,0,0,0,0,0
e1ef26ce8a9d034b,0,0,0,0,0,0
e1f04427662db733,1,0,1,0,1,1
e1f062b341abf068,0,0,0,0,0,0
e1f085877c34e605,0,0,0,0,0,0
e1f1d138adb3657e,1,0,1,0,1,0
e1f244f8680cdd58,0,0,0,0,0,0
e1f2ce0ed4ebc51b,0,0,0,0,0,0
e1f2d5b6d1ed4613,1,0,0,0,0,0
e1f31aed3c2d4fdd,0,0,0,0,0,0
e1f3296b41fb153d,0,0,0,0,0,0
e1f3301bac1e7f88,1,0,1,0,0,0
e1f39b8da42ba5da,1,0,1,0,1,0
e1f3f0c4bf2c189e,0,0,0,0,0,0
e1f437989d894c50,1,1,1,0,1,1
e1f49c1808bd1636,0,0,1,0,0,0
e1f4b9ab23106897,1,0,1,0,1,0
e1f4c218a90c724b,1,0,1,0,1,0
e1f4cc855f011b71,0,0,0,0,0,0
e1f5579137767c61,0,0,0,0,0,0
e1f597f0bf45f268,1,0,1,0,1,0
e1f5c2a05a725be4,0,0,0,0,0,0
e1f62f9573753d6f,1,0,1,1,1,1
e1f669d064e0d08b,1,0,1,0,1,0
e1f6a8c274ebf96e,0,0,0,0,0,0
e1f7caa945c18b3e,0,0,0,0,0,0
e1f828be56cc6ad3,0,0,0,0,0,0
e1f8366daa54a553,0,0,0,0,0,0
e1f981fa1a45b78e,0,0,0,0,0,0
e1f9bbaae8e63ec8,1,0,1,0,1,1
e1fa43bf47c745c9,1,0,0,0,1,0
e1fa53a1ad1b778e,0,0,0,0,0,0
e1fa7af73dae9f96,1,0,1,0,1,0
e1fb96196a0951cb,1,0,1,0,1,1
e1fbbd47f9ce226b,0,0,0,0,0,0
e1fbe41b6e7df077,0,0,0,0,0,0
e1fbf71029abc75f,1,0,1,0,0,0
e1fc54ebf26b6bf9,0,0,0,0,0,0
e1fc57037dc48846,1,0,0,0,0,0
e1fc66847fd97f2f,1,0,1,0,0,0
e1fd18042cf20d27,0,0,0,0,0,0
e1fd5b6749310328,1,0,1,0,1,1
e1fe71c0db4ba716,0,0,0,0,0,0
e1febb678be12803,0,0,0,0,0,0
e1feea85865f6658,0,0,0,0,0,0
e1ff958d078dc3ab,0,0,0,0,0,0
e201a468148ed6c4,1,1,1,0,1,0
e2023906bbebdd31,1,0,0,0,1,0
e2027790cf40191d,0,0,0,0,0,0
e204183f4013ba1d,1,0,0,0,0,0
e204521fb8224c8b,0,0,0,0,0,0
e204bbe7ad5ab07b,0,0,0,0,0,0
e2053a1bc2366878,0,0,0,0,0,0
e20600f61632b8f5,1,0,1,0,0,0
e206ee7a9f19afd4,1,1,1,0,1,0
e2078154bb62b945,1,0,0,0,1,0
e207b71ef63df7c7,0,0,0,0,0,0
e207f8b97f48fb9e,0,0,0,0,0,0
e20946ef62672421,1,0,1,0,1,0
e209de92b1e57d49,0,0,0,0,0,0
e20a422762274aba,1,0,1,0,1,0
e20a529a3ad25f55,0,0,0,0,0,0
e20aaccebefc0eba,1,1,1,1,1,1
e20bc4ab64a68cb2,0,0,0,0,0,0
e20c2825970d51c9,1,0,1,0,1,1
e20cb16eb39de4d6,0,0,0,0,0,0
e20d413b051ade2d,1,0,1,0,1,0
e20dbee4e45abd4d,1,0,1,0,1,0
e20e1d81584a065a,0,0,0,0,0,0
e20e76cc1b8108c0,1,0,1,0,0,0
e20f7870d09f47a9,0,0,0,0,0,0
e20fb698591aff66,0,0,0,0,0,0
e20fe61bd77ec069,1,0,1,0,1,0
e21076ce767fb3f0,1,0,1,0,1,0
e210925616f9d239,1,1,1,0,1,1
e2109e7ea3ba6fc6,1,1,1,1,1,1
e210f4155b7d0ca8,0,0,0,0,0,0
e2111858937b5a08,1,0,1,0,1,0
e2115d30db657ab0,1,0,1,0,0,0
e21203f6db8930a5,1,0,0,0,0,0
e21282dc1c779e57,0,0,0,0,0,0
e212df0053ff9fe6,0,0,0,0,0,0
e214d8115355290c,0,0,0,0,0,0
e2152922d2b1fc5e,0,0,0,0,0,0
e2157770ca34bd08,1,1,1,1,1,1
e216679eeb8d74b5,1,0,1,0,1,0
e216bb97cc387c51,1,0,1,0,1,0
e216d19561a0d0b0,0,0,0,0,0,0
e216f4ae151f1163,1,0,1,0,1,0
e21862a381373ebb,0,0,0,0,0,0
e21880fe08fcccf4,1,1,1,0,1,0
e218f0dc4cbbd28e,1,0,1,0,1,0
e219ca8a518fbf96,1,0,1,0,1,0
e21abbb7e51e9748,0,0,0,0,0,0
e21c1007dbe38ffc,0,0,0,0,0,0
e21c690660d3511f,0,0,0,0,0,0
e21cb60b3b1d2fb2,1,0,0,0,1,0
e21cc0fde394e5a7,1,1,1,0,1,1
e21d2db3ee0f3857,0,0,0,0,0,0
e21d69b119052077,0,0,0,0,0,0
e21d9c839e263ed2,1,0,0,0,0,0
e21e04b2713ee40e,1,0,1,0,1,0
e21e4394992ee7f7,0,0,0,0,0,0
e21ea7c2b37e913a,0,0,0,0,0,0
e21ee7b6e92ad026,0,0,0,0,0,0
e21fbe5ff73f5168,0,0,0,0,0,0
e21fd68b2a67afe2,1,1,1,1,1,1
e21fdd5f2227df52,1,0,1,0,1,0
e220a251105b4ade,0,0,0,0,0,0
e220add4fa8831b2,0,0,0,0,0,0
e22181bfc53cf851,0,0,0,0,0,0
e2218883ebdf3d1d,1,0,1,0,1,0
e221d4f48678b212,1,0,0,0,0,0
e222363ff752587a,1,1,1,1,1,1
e225f1ad91269412,1,0,1,0,0,0
e226c1884311ca1e,0,0,0,0,0,0
e2272da345abb811,0,0,0,0,0,0
e2273a7335508182,0,0,1,0,0,0
e2275c57da348e98,1,0,1,0,1,0
e227c32baeeb32ff,1,0,1,0,1,0
e2284638f6691ea7,1,0,0,0,0,0
e2284f4ee6338cdc,0,0,0,0,0,0
e2287dc84d89a63a,0,0,0,0,0,0
e2299ad4f71aadb7,0,0,0,0,0,0
e229efc560dd60fb,0,0,0,0,0,0
e22a58e152948404,1,0,1,0,1,0
e22ad2c40a4282a9,1,0,1,0,1,1
e22b5f38d598b9f1,1,0,1,0,0,0
e22b98659dfcab53,0,0,0,0,0,0
e22c478e8950e299,0,0,0,0,0,0
e22ce37a77710ecd,1,0,1,0,0,0
e22d15d796aac668,1,0,1,0,1,0
e22d6ca49162dd8e,0,0,0,0,0,0
e22dbc90b5d75b41,1,0,1,0,1,0
e22dc15b76541e35,1,0,1,0,1,0
e22df341de45e100,0,0,0,0,0,0
e22e1dd0d096dae9,0,0,0,0,0,0
e22e5b6dc95d028b,1,0,0,0,0,0
e22e5f315938861c,1,0,1,0,1,0
e22e90f28522fca0,1,0,1,0,1,1
e22f4978107d6232,1,0,0,0,0,0
e23037226ff874e4,0,0,0,0,0,0
e2303ff0dfd66b72,1,0,1,0,1,0
e232d82a902c4e16,1,0,0,0,0,0
e2344aa65f35081f,0,0,0,0,0,0
e234936cc3a605ce,0,0,0,0,0,0
e234f2cb935cf943,0,0,0,0,0,0
e23514f49c180fd5,1,0,0,0,0,0
e236cac09fd03f5f,0,0,0,0,0,0
e2370ae16624d598,1,0,0,0,0,0
e2371a3596304cde,0,0,0,0,0,0
e23784000f8142a4,0,0,0,0,0,0
e23804ec207c0384,1,0,0,0,0,0
e2387203b15afa60,0,0,0,0,0,0
e23897a1e51219bf,0,0,0,0,0,0
e2391b2e35f19d50,1,0,0,0,0,0
